oldUri,newUri
http://hdl.handle.net/11459/CCR_C-2723_503c5540-dbd5-a2fe-4b02-7932e7d81bcd,http://www.wikidata.org/entity/Q145599
http://hdl.handle.net/11459/CCR_C-2724_53acfdbe-6741-7430-6e7f-677b47993c17,http://www.wikidata.org/entity/Q146078
http://hdl.handle.net/11459/CCR_C-2725_5d674112-e5a5-46ba-d008-d69ad2c9bfb4,http://www.wikidata.org/entity/Q192997
http://hdl.handle.net/11459/CCR_C-2726_da687347-23ae-062f-92c5-af3acf7d6b82,http://www.wikidata.org/entity/Q202142
http://hdl.handle.net/11459/CCR_C-2727_72586392-8488-13dc-3bb2-76e44f2ba450,http://www.wikidata.org/entity/Q185077
http://hdl.handle.net/11459/CCR_C-2728_13e9ee82-2101-b05f-e419-b00a3d451a65,http://www.wikidata.org/entity/Q48277
http://hdl.handle.net/11459/CCR_C-2732_b578d23f-d7c0-02b5-9320-c750fef44f95,http://www.wikidata.org/entity/Q1775415
http://hdl.handle.net/11459/CCR_C-2745_746a924d-cc6f-8def-c104-9b09e159afce,http://www.wikidata.org/entity/Q393272
http://hdl.handle.net/11459/CCR_C-2751_b8355381-eacd-0c9c-f580-b2d83af92da9,http://www.wikidata.org/entity/Q380057
http://hdl.handle.net/11459/CCR_C-2752_1ec8d5d6-a8cb-7da2-e2c3-398b6d53d236,http://www.wikidata.org/entity/Q1509829
http://hdl.handle.net/11459/CCR_C-2753_e54c74f3-4837-a7aa-8d26-5be3575e26cf,http://www.wikidata.org/entity/Q179230
http://hdl.handle.net/11459/CCR_C-2760_1d6f4742-2721-24f0-ed80-1b56a1b917f1,http://www.wikidata.org/entity/Q1923028
http://hdl.handle.net/11459/CCR_C-2765_0c8eb351-3cef-e645-4596-1544da42fc2a,http://www.wikidata.org/entity/Q34698
http://hdl.handle.net/11459/CCR_C-2775_0d862930-ad75-39db-21c5-7aeeef08b3c3,http://www.wikidata.org/entity/Q690940
http://hdl.handle.net/11459/CCR_C-2776_8bca4c2a-74e8-8a34-51e5-f073d405672a,http://www.wikidata.org/entity/Q21714344
http://hdl.handle.net/11459/CCR_C-278_336dd81a-626b-713e-c74a-34fa2ca26a71,http://www.wikidata.org/entity/Q12310022
http://hdl.handle.net/11459/CCR_C-2780_9aabd686-4121-dc73-ef7b-ee76654a0da9,http://www.wikidata.org/entity/Q3482678
http://hdl.handle.net/11459/CCR_C-2781_ab7338a2-cf57-4ab0-f739-2d53175d7ced,http://www.wikidata.org/entity/Q14169499
http://hdl.handle.net/11459/CCR_C-2782_0f87f2f0-ba90-e8ce-52f0-7ac107d33003,http://www.wikidata.org/entity/Q1817208
http://hdl.handle.net/11459/CCR_C-2783_206273dd-4907-ff30-aace-3613b56afaab,http://www.wikidata.org/entity/Q208084
http://hdl.handle.net/11459/CCR_C-2784_34db42d8-3437-5ed7-9cc3-557313baa346,http://www.wikidata.org/entity/Q371427
http://hdl.handle.net/11459/CCR_C-2785_a76cf34c-3789-3df1-af95-6371f6c7127c,http://www.wikidata.org/entity/Q1424306
http://hdl.handle.net/11459/CCR_C-2787_f49e7f65-2f4a-1aa5-2907-ccef5155bed2,http://www.wikidata.org/entity/Q63302092
http://hdl.handle.net/11459/CCR_C-2788_8acb246d-3e5a-4ec9-1685-622e9c5487d7,http://www.wikidata.org/entity/Q115987706
http://hdl.handle.net/11459/CCR_C-2811_d4d5abe8-8374-bf9b-79e5-ee662a0e72ed,http://www.wikidata.org/entity/Q8096
http://hdl.handle.net/11459/CCR_C-2812_3eb10aee-d611-7ebf-fc53-ca8fcfd79fc6,http://www.wikidata.org/entity/Q23622
http://hdl.handle.net/11459/CCR_C-286_ce2a6f05-708a-0eb0-84b0-75ee2595cb27,http://www.wikidata.org/entity/Q18514
http://hdl.handle.net/11459/CCR_C-2871_25a50514-c914-8dfd-6a1c-24103f1f333a,http://www.wikidata.org/entity/Q27916662
http://hdl.handle.net/11459/CCR_C-2935_42a10108-df19-682d-8398-e47c622addd6,http://www.wikidata.org/entity/Q10345583
http://hdl.handle.net/11459/CCR_C-2939_d382d66a-e9d9-40de-6df3-8e34d9f66209,http://www.wikidata.org/entity/Q12717679
http://hdl.handle.net/11459/CCR_C-2943_be47bcca-a065-aba9-2435-14f1308f0e61,http://www.wikidata.org/entity/Q1725664
http://hdl.handle.net/11459/CCR_C-2949_10ed5b3b-2e62-a962-dac3-300f3df5441a,http://www.wikidata.org/entity/Q6581097
http://hdl.handle.net/11459/CCR_C-2950_38f5b23e-097e-2ceb-e5f7-b16756638b89,http://www.wikidata.org/entity/Q6581072
http://hdl.handle.net/11459/CCR_C-2952_4b03e9bb-4a9c-1a2a-2181-85928a4d37ab,http://www.wikidata.org/entity/Q16751793
http://hdl.handle.net/11459/CCR_C-2953_b99fa79d-2311-9005-9e66-005d04a3f017,http://www.wikidata.org/entity/Q5432619
http://hdl.handle.net/11459/CCR_C-2954_cac8e0f7-2193-848f-95d8-17f61a62a61f,http://www.wikidata.org/entity/Q10521848
http://hdl.handle.net/11459/CCR_C-2955_3b1694a0-f9e4-3802-f2bd-1bd371ac5945,http://www.wikidata.org/entity/Q36870
http://hdl.handle.net/11459/CCR_C-2956_519a4aab-2f76-0fd3-090e-f0d6b81a7dbb,http://www.wikidata.org/entity/Q12794619
http://hdl.handle.net/11459/CCR_C-2957_877cc159-3d88-5fb7-b6ad-0b60d1546bb6,http://www.wikidata.org/entity/Q61002
http://hdl.handle.net/11459/CCR_C-2959_2da83a2b-ebdb-42f3-40fb-cc7bb7ce7e26,http://www.wikidata.org/entity/Q372029
http://hdl.handle.net/11459/CCR_C-2961_9c4165d7-a124-bd97-ba64-73763421aa9d,http://www.wikidata.org/entity/Q71821715
http://hdl.handle.net/11459/CCR_C-2962_545d0b08-7224-067c-488a-d58ca4b6e5ef,http://www.wikidata.org/entity/Q55542
http://hdl.handle.net/11459/CCR_C-2963_56ea0ae5-d807-6a0c-088d-ae596c28e30f,http://www.wikidata.org/entity/Q55564
http://hdl.handle.net/11459/CCR_C-2965_a3b572c8-1975-686f-2090-a2f7581beec6,http://www.wikidata.org/entity/Q10698758
http://hdl.handle.net/11459/CCR_C-2966_9df94c5e-ed0f-fe0e-b123-f1ad9208a800,http://www.wikidata.org/entity/Q1135389
http://hdl.handle.net/11459/CCR_C-2967_c96c9be1-3655-28c8-2b1c-0c499309c87a,http://www.wikidata.org/entity/Q81941037
http://hdl.handle.net/11459/CCR_C-2968_1429ecde-f5a8-a4c9-80d6-98c5c33607db,http://www.wikidata.org/entity/Q217602
http://hdl.handle.net/11459/CCR_C-2970_4a808fbf-536c-1b94-c2d9-4abf3ddbf1be,http://www.wikidata.org/entity/Q7553
http://hdl.handle.net/11459/CCR_C-2971_fff56172-59bd-da09-4140-765fa82b5494,http://www.wikidata.org/entity/Q43091
http://hdl.handle.net/11459/CCR_C-2972_04c0cb5f-a8ec-61fc-097e-f9a371701c8e,http://www.wikidata.org/entity/Q1428721
http://hdl.handle.net/11459/CCR_C-2973_072180f1-e926-0a96-51ea-37a8491ebe44,http://www.wikidata.org/entity/Q10880526
http://hdl.handle.net/11459/CCR_C-2974_67e63f73-1943-7a90-0f30-bab7aa74bc1a,http://www.wikidata.org/entity/Q63087
http://hdl.handle.net/11459/CCR_C-2976_6bb77196-9fdf-a6d7-7bd0-e64841d0ac2f,http://www.wikidata.org/entity/Q2313343
http://hdl.handle.net/11459/CCR_C-2979_8030473e-bbcb-6b87-3fd2-90554429ec50,http://www.wikidata.org/entity/Q43229
http://hdl.handle.net/11459/CCR_C-2980_46811e66-9ece-d829-0806-84c4ea76c1da,http://www.wikidata.org/entity/Q3287002
http://hdl.handle.net/11459/CCR_C-2981_9044e25f-19da-13f1-8b1f-24e50d0fce27,http://www.wikidata.org/entity/Q10779529
http://hdl.handle.net/11459/CCR_C-2982_0aa36b27-d005-731d-d580-0ddd1df895fa,http://www.wikidata.org/entity/Q20923490
http://hdl.handle.net/11459/CCR_C-2985_eb8af78d-f984-eb56-0a93-d09db8702d9b,http://www.wikidata.org/entity/Q2914681
http://hdl.handle.net/11459/CCR_C-2986_abd6a7c1-1247-94c3-6ff3-59d9b6011f3c,http://www.wikidata.org/entity/Q184199
http://hdl.handle.net/11459/CCR_C-2987_cb742d74-540a-ce69-b504-11191c6672a8,http://www.wikidata.org/entity/Q126373660
http://hdl.handle.net/11459/CCR_C-2990_12f55eed-cacf-5ec3-c929-ce2493956713,http://www.wikidata.org/entity/Q112234259
http://hdl.handle.net/11459/CCR_C-2994_c65bb7e8-0c91-f1f0-cc62-15891f2ba580,http://www.wikidata.org/entity/Q371174
http://hdl.handle.net/11459/CCR_C-2998_832075f3-9e5b-93e3-952b-4206003c8a6b,http://www.wikidata.org/entity/Q2112896
http://hdl.handle.net/11459/CCR_C-3003_b43b14b4-e92f-2696-3bbb-7b3d598c5f8e,http://www.wikidata.org/entity/Q1442568
http://hdl.handle.net/11459/CCR_C-3103_2703f461-5695-5fe4-46bd-bcb6d40d19c0,http://www.wikidata.org/entity/Q1329258
http://hdl.handle.net/11459/CCR_C-3111_abbdac13-65e7-d83a-9203-eae38f909354,http://www.wikidata.org/entity/Q1713
http://hdl.handle.net/11459/CCR_C-3161_dcff6176-5b93-b614-0453-cae3c4a0a107,http://www.wikidata.org/entity/Q33384
http://hdl.handle.net/11459/CCR_C-3187_c802a5a2-a1e8-77ec-64b2-0ee84d019698,http://www.wikidata.org/entity/Q60790458
http://hdl.handle.net/11459/CCR_C-3197_9e0c49be-b888-bc56-b6d1-05f4dd1d5a66,http://www.wikidata.org/entity/Q1775415
http://hdl.handle.net/11459/CCR_C-3198_41320ea0-7a3c-2cb1-a9dc-69fe3e24d79e,http://www.wikidata.org/entity/Q21714344
http://hdl.handle.net/11459/CCR_C-321_bca85c97-876f-18a5-84e5-68381744c245,http://www.wikidata.org/entity/Q116763071
http://hdl.handle.net/11459/CCR_C-3266_382e27ef-820b-8861-5aa3-b60dbe69936e,http://www.wikidata.org/entity/Q83034
http://hdl.handle.net/11459/CCR_C-3296_35f167a4-da60-1bc1-518d-05416e0b01b0,http://www.wikidata.org/entity/Q18168594
http://hdl.handle.net/11459/CCR_C-331_e5bb2d6f-dfb2-f686-ac15-b5c215c09bfb,http://www.wikidata.org/entity/Q102786
http://hdl.handle.net/11459/CCR_C-3312_4e7c6a3d-3b48-8ade-de52-cfaa9122269a,http://www.wikidata.org/entity/Q499327
http://hdl.handle.net/11459/CCR_C-332_6c2ec936-41cd-0440-2914-8253480ce3f5,http://www.wikidata.org/entity/Q96406487
http://hdl.handle.net/11459/CCR_C-3336_086f7d13-1e1c-8618-5051-b9c7ab4cf860,http://www.wikidata.org/entity/Q1775461
http://hdl.handle.net/11459/CCR_C-334_e99db400-a55c-1747-e876-f2a0099a42e7,http://www.wikidata.org/entity/Q101244
http://hdl.handle.net/11459/CCR_C-3378_2cfb52ec-8530-48d2-4c67-6cebe15d3684,http://www.wikidata.org/entity/Q1994301
http://hdl.handle.net/11459/CCR_C-3415_178df93a-7a6c-34df-e75e-0202f74fb81a,http://www.wikidata.org/entity/Q176302
http://hdl.handle.net/11459/CCR_C-3421_a6ed15ea-526e-20f8-e0a6-31ce60108f65,http://www.wikidata.org/entity/Q192613
http://hdl.handle.net/11459/CCR_C-3423_cbf8f490-ded2-4759-3b07-add4ee20aa14,http://www.wikidata.org/entity/Q2006180
http://hdl.handle.net/11459/CCR_C-3464_ebad0e35-c362-c309-e4a5-bd37217ffdd1,http://www.wikidata.org/entity/Q51929049
http://hdl.handle.net/11459/CCR_C-350_09ad5267-753a-3866-558f-c369ed09e482,http://www.wikidata.org/entity/Q187931
http://hdl.handle.net/11459/CCR_C-351_b82907f8-2644-8def-642b-f7e5763d612e,http://www.wikidata.org/entity/Q184511
http://hdl.handle.net/11459/CCR_C-3526_35cf2759-1e8a-32ee-55d9-8acb1c4c801a,http://www.wikidata.org/entity/Q51929074
http://hdl.handle.net/11459/CCR_C-3643_eab938d4-a829-c425-54bb-0a3571ac0f61,http://www.wikidata.org/entity/Q3707858
http://hdl.handle.net/11459/CCR_C-3646_60ef52ab-b400-cb07-7cc2-bda80ec72001,http://www.wikidata.org/entity/Q1047113
http://hdl.handle.net/11459/CCR_C-3650_38d4163b-1e6d-b3a4-d4f7-f559e4fb86b3,http://www.wikidata.org/entity/Q118763588
http://hdl.handle.net/11459/CCR_C-3654_f1608e88-95e6-4233-5d21-5312e76de32d,http://www.wikidata.org/entity/P580
http://hdl.handle.net/11459/CCR_C-3656_e3f5ad00-cbfa-1850-8f34-93efa96fd343,http://www.wikidata.org/entity/Q34876
http://hdl.handle.net/11459/CCR_C-3658_fd159145-858f-5432-ed24-c803b66ff2fe,http://www.wikidata.org/entity/Q9174
http://hdl.handle.net/11459/CCR_C-3659_63f542c7-82e4-48be-3606-e5e58272ae18,http://www.wikidata.org/entity/Q3885844
http://hdl.handle.net/11459/CCR_C-3660_2a416158-a3e9-82ff-d3e9-ac5afed7f7c6,http://www.wikidata.org/entity/Q185836
http://hdl.handle.net/11459/CCR_C-3661_cd24ffb1-a3fb-4b5a-6e87-b6868af436c3,http://www.wikidata.org/entity/Q48277
http://hdl.handle.net/11459/CCR_C-3662_525f0850-247b-ecb6-c518-aa36f13a5ba6,http://www.wikidata.org/entity/Q187588
http://hdl.handle.net/11459/CCR_C-3665_25780897-d105-f6ca-5eab-26555f6db6b5,http://www.wikidata.org/entity/Q673473
http://hdl.handle.net/11459/CCR_C-3666_24bd6aab-400c-517c-c721-e19d0edb98b4,http://www.wikidata.org/entity/Q5270227
http://hdl.handle.net/11459/CCR_C-3735_a4f75eed-be6c-0602-4298-d63ec7f52f9b,http://www.wikidata.org/entity/Q478798
http://hdl.handle.net/11459/CCR_C-3786_21c37142-994f-63a8-5a5b-a9fce07681a7,http://www.wikidata.org/entity/Q166142
http://hdl.handle.net/11459/CCR_C-3789_1572b49c-4e36-24db-4358-25324cd4b5cb,http://www.wikidata.org/entity/Q121344523
http://hdl.handle.net/11459/CCR_C-3792_68c770a4-d58c-46dd-d429-5609ce5f81c3,http://www.wikidata.org/entity/Q11420631
http://hdl.handle.net/11459/CCR_C-3803_bda53954-6b5c-9885-2b0f-a8327a249027,http://www.wikidata.org/entity/Q3644502
http://hdl.handle.net/11459/CCR_C-3810_7d3b783a-d2c6-51fc-01ab-6a8a658d94c8,http://www.wikidata.org/entity/Q123588392
http://hdl.handle.net/11459/CCR_C-3817_09cdc640-abe2-9886-57a5-522cd339ee80,http://www.wikidata.org/entity/Q1302249
http://hdl.handle.net/11459/CCR_C-385_d5af2f91-c926-3747-cc35-1d21aefd2717,http://www.wikidata.org/entity/Q2428747
http://hdl.handle.net/11459/CCR_C-386_c4d03d17-6dac-da00-f21b-99de526ee6ab,http://www.wikidata.org/entity/Q4347052
http://hdl.handle.net/11459/CCR_C-3863_713718c8-1adc-ffae-987b-2e0e09b09dee,http://www.wikidata.org/entity/Q2668126
http://hdl.handle.net/11459/CCR_C-3873_6dd9b9c4-da28-22e2-198d-d686c03994e7,http://www.wikidata.org/entity/Q2148398
http://hdl.handle.net/11459/CCR_C-3881_6dc007dd-db31-ddac-3882-4048959dc00d,http://www.wikidata.org/entity/Q2625603
http://hdl.handle.net/11459/CCR_C-3887_377dc728-2708-f2b7-00b3-97ebd48dcbe8,http://www.wikidata.org/entity/P1132
http://hdl.handle.net/11459/CCR_C-3896_652d9600-df81-c3d1-978a-54e494077f3f,http://www.wikidata.org/entity/Q529711
http://hdl.handle.net/11459/CCR_C-3897_50871416-220f-1154-2394-b63a27379c08,http://www.wikidata.org/entity/Q12769393
http://hdl.handle.net/11459/CCR_C-3899_c6c608e7-cb2e-1832-09ff-aee36e1f2ed4,http://www.wikidata.org/entity/Q18042594
http://hdl.handle.net/11459/CCR_C-3900_8cbd76e3-556e-8271-1baf-b2170c7017ab,http://www.wikidata.org/entity/Q47461344
http://hdl.handle.net/11459/CCR_C-3905_36a59b88-5b95-49ae-ff07-129cb9f28354,http://www.wikidata.org/entity/Q1759657
http://hdl.handle.net/11459/CCR_C-3921_97e7ff61-c72f-7984-c7f1-12ae26a3e180,http://www.wikidata.org/entity/Q38311
http://hdl.handle.net/11459/CCR_C-3925_f68d4915-a64a-0a95-ed95-4b05eae56d0d,http://www.wikidata.org/entity/Q134316
http://hdl.handle.net/11459/CCR_C-3933_aa9f4eec-ca3f-740e-8b18-8be5308079da,http://www.wikidata.org/entity/Q36224
http://hdl.handle.net/11459/CCR_C-3937_b00b282f-0fb7-6ddd-f03f-45212f8df321,http://www.wikidata.org/entity/Q10358455
http://hdl.handle.net/11459/CCR_C-3949_6d201310-bbc5-690d-55de-d795b4d8378d,http://www.wikidata.org/entity/Q811525
http://hdl.handle.net/11459/CCR_C-396_5a972b93-2294-ab5c-a541-7c344c5f26c3,http://www.wikidata.org/entity/Q82042
http://hdl.handle.net/11459/CCR_C-3963_06cc8d41-324f-3c21-d41e-b01c74d3df82,http://www.wikidata.org/entity/Q1758614
http://hdl.handle.net/11459/CCR_C-3964_8d25477d-6d9c-7230-904a-99d8034263df,http://www.wikidata.org/entity/Q954027
http://hdl.handle.net/11459/CCR_C-3983_0ae7d6a6-cebc-a492-1b6f-fa1fa272ce0b,http://www.wikidata.org/entity/Q7553
http://hdl.handle.net/11459/CCR_C-4009_a0bff262-8ee6-4ec8-4d74-657b10411a72,http://www.wikidata.org/entity/Q857525
http://hdl.handle.net/11459/CCR_C-4045_ad9b7c18-a664-a1ae-f48b-c9c81ba3fead,http://www.wikidata.org/entity/Q6499736
http://hdl.handle.net/11459/CCR_C-4046_8dfee0e9-6ab8-814f-8b5f-6703cc3ab058,http://www.wikidata.org/entity/Q461183
http://hdl.handle.net/11459/CCR_C-4064_b2a283a9-cff5-d6ec-68e2-69e35c9adba5,http://www.wikidata.org/entity/Q113899068
http://hdl.handle.net/11459/CCR_C-4065_3adf4ee0-ffaf-4fd4-5252-6cf7a050f499,http://www.wikidata.org/entity/Q207714
http://hdl.handle.net/11459/CCR_C-4075_260e02a4-4e95-671f-b1af-e2db8fbf2a9e,http://www.wikidata.org/entity/Q187657
http://hdl.handle.net/11459/CCR_C-4080_adc3aa94-e615-f007-e538-71e832e3340c,http://www.wikidata.org/entity/Q1327461
http://hdl.handle.net/11459/CCR_C-4085_c4b5b45a-364e-1fc1-6321-5738ba4c2fa1,http://www.wikidata.org/entity/Q120970728
http://hdl.handle.net/11459/CCR_C-4098_b6d9fb6b-0e63-d24a-8fdf-13a439de5504,http://www.wikidata.org/entity/Q24575110
http://hdl.handle.net/11459/CCR_C-4100_b7df182a-c71a-6cd5-fb44-b8bbe5b626d3,http://www.wikidata.org/entity/Q1047050
http://hdl.handle.net/11459/CCR_C-4101_2e1b40d2-a663-849c-b49b-e4d5db94eb6f,http://www.wikidata.org/entity/Q3024326
http://hdl.handle.net/11459/CCR_C-4102_039733d9-0bf1-e2c9-13d9-72fe79851ee5,http://www.wikidata.org/entity/Q15284
http://hdl.handle.net/11459/CCR_C-4103_45bd5833-86fe-fd41-802c-c62e1e44cdd8,http://www.wikidata.org/entity/Q23003
http://hdl.handle.net/11459/CCR_C-4104_66ae5475-118f-d5fa-2510-3a84226b5133,http://www.wikidata.org/entity/Q34876
http://hdl.handle.net/11459/CCR_C-4107_34c4a1b8-a555-0a17-57b8-02c98b6fc1c0,http://www.wikidata.org/entity/Q208826
http://hdl.handle.net/11459/CCR_C-4114_747bf046-1208-940d-36ba-297e4de49e0c,http://www.wikidata.org/entity/Q115534925
http://hdl.handle.net/11459/CCR_C-4115_5da7f288-5384-5aaf-8d8e-fe4348165786,http://www.wikidata.org/entity/Q482980
http://hdl.handle.net/11459/CCR_C-4117_a9394913-fb2e-7d45-332e-3785f5556d83,http://www.wikidata.org/entity/Q109329603
http://hdl.handle.net/11459/CCR_C-4119_ad3a9349-db08-cefd-2c5e-0f311f3f0b54,http://www.wikidata.org/entity/Q33057
http://hdl.handle.net/11459/CCR_C-4122_78d216d5-6ad3-df51-214a-d19ac0616a2d,http://www.wikidata.org/entity/Q1238720
http://hdl.handle.net/11459/CCR_C-4125_02e96f0d-768c-09cc-d3d6-bb553727a1fa,http://www.wikidata.org/entity/Q644687
http://hdl.handle.net/11459/CCR_C-4139_b3e11add-584d-6ac8-3ac5-727c54b7ccf0,http://www.wikidata.org/entity/Q189279
http://hdl.handle.net/11459/CCR_C-4140_cd8e0e0a-2fe8-fe48-c2b3-f91412252be8,http://www.wikidata.org/entity/Q60797
http://hdl.handle.net/11459/CCR_C-4141_20924002-e15b-2888-8319-2a24671a3485,http://www.wikidata.org/entity/Q40953
http://hdl.handle.net/11459/CCR_C-4145_a4be4274-8943-d1d1-3573-b813da11493f,http://www.wikidata.org/entity/Q133492
http://hdl.handle.net/11459/CCR_C-4155_fa4eb85f-7b63-1544-7465-1ec05b44644f,http://www.wikidata.org/entity/Q2339337
http://hdl.handle.net/11459/CCR_C-4156_8db92c74-f44f-0c58-e17a-1793371fc988,http://www.wikidata.org/entity/Q1941737
http://hdl.handle.net/11459/CCR_C-4159_ca0e6cba-cab5-b51a-f430-fdcb0756c9ac,http://www.wikidata.org/entity/Q193424
http://hdl.handle.net/11459/CCR_C-4162_df86e662-fdf1-781e-9d7d-eb4ffcfc0ab3,http://www.wikidata.org/entity/Q100952920
http://hdl.handle.net/11459/CCR_C-4180_e221ffaa-d39d-5b03-bbe0-32ca1b551e94,http://www.wikidata.org/entity/Q9159523
http://hdl.handle.net/11459/CCR_C-4181_4547ac14-c9b1-dec9-671f-3455722c3902,http://www.wikidata.org/entity/Q190087
http://hdl.handle.net/11459/CCR_C-4184_a4613662-092a-842f-a254-e60d6ce34437,http://www.wikidata.org/entity/Q1413083
http://hdl.handle.net/11459/CCR_C-4186_d49ae139-84f8-e944-8e19-0cd444a6c309,http://www.wikidata.org/entity/Q2600211
http://hdl.handle.net/11459/CCR_C-4191_3726a8c1-e32b-1bd7-24eb-3bb906d24f3b,http://www.wikidata.org/entity/Q221446
http://hdl.handle.net/11459/CCR_C-4195_cfa61853-c8ef-252d-b87c-e02ae6149ea1,http://www.wikidata.org/entity/Q117209596
http://hdl.handle.net/11459/CCR_C-4203_4c5486a4-9200-9ebb-e301-80e8e01440c4,http://www.wikidata.org/entity/Q2339337
http://hdl.handle.net/11459/CCR_C-4233_a389c167-68c7-5ab9-00d4-9eae946c49ad,http://www.wikidata.org/entity/Q916292
http://hdl.handle.net/11459/CCR_C-4335_04a9bf2a-d7ab-ca04-08c4-d1ead6966280,http://www.wikidata.org/entity/Q205892
http://hdl.handle.net/11459/CCR_C-4339_13d06519-0dc6-a1b6-2276-27e9aba08554,http://www.wikidata.org/entity/P276
http://hdl.handle.net/11459/CCR_C-4341_7a305f8c-b3c8-8a7f-3318-3dafb53adf96,http://www.wikidata.org/entity/Q2996679
http://hdl.handle.net/11459/CCR_C-4342_d0e872d3-abac-c9f5-2ca2-c7d32b1fbb69,http://www.wikidata.org/entity/Q1749541
http://hdl.handle.net/11459/CCR_C-4346_9e43848e-c48d-37b0-b7a4-3cf59061fa2a,http://www.wikidata.org/entity/Q59164066
http://hdl.handle.net/11459/CCR_C-4349_d0a596be-f89f-f721-7bd7-5ae7227dfa18,http://www.wikidata.org/entity/Q886470
http://hdl.handle.net/11459/CCR_C-4350_ecd66e0c-ca53-f020-12cb-40e14517bfe9,http://www.wikidata.org/entity/Q13196750
http://hdl.handle.net/11459/CCR_C-4351_7a4c98c0-68a1-e58b-ca08-435c13e8787e,http://www.wikidata.org/entity/Q14565199
http://hdl.handle.net/11459/CCR_C-4353_2434fff7-1cd8-a9bc-1af3-65c1353fdc1b,http://www.wikidata.org/entity/Q25288
http://hdl.handle.net/11459/CCR_C-4360_b693329a-05ea-ebb3-02b1-896c95e39d32,http://www.wikidata.org/entity/Q8096
http://hdl.handle.net/11459/CCR_C-4361_ce00d14d-d3bb-5ec0-5d9d-46fa6f47b9fe,http://www.wikidata.org/entity/Q461183
http://hdl.handle.net/11459/CCR_C-4363_3732d8f1-f063-6f14-8c50-ac15e52702c5,http://www.wikidata.org/entity/Q8091
http://hdl.handle.net/11459/CCR_C-4364_de3c0847-5661-f5cb-84e7-fae5dfd2fb2f,http://www.wikidata.org/entity/Q125888335
http://hdl.handle.net/11459/CCR_C-4365_df3e68a4-e3fd-5747-fc25-650a06543c81,http://www.wikidata.org/entity/Q5421151
http://hdl.handle.net/11459/CCR_C-4367_c9696d87-7039-55d4-f661-2a96fac95f38,http://www.wikidata.org/entity/Q7705759
http://hdl.handle.net/11459/CCR_C-4368_324c1065-aa9d-8321-51e0-f4d04022b51d,http://www.wikidata.org/entity/Q545406
http://hdl.handle.net/11459/CCR_C-4370_7beadb0c-d546-0a46-bbe6-d7af4184fb20,http://www.wikidata.org/entity/Q1260524
http://hdl.handle.net/11459/CCR_C-4373_855312db-e0d6-b319-b65e-24819101d83d,http://www.wikidata.org/entity/Q24575110
http://hdl.handle.net/11459/CCR_C-4374_dcfb9f02-a210-2b80-a181-509d4315cadc,http://www.wikidata.org/entity/Q24575125
http://hdl.handle.net/11459/CCR_C-4375_67db972a-fc24-1e87-eae9-3a11f487633a,http://www.wikidata.org/entity/Q515
http://hdl.handle.net/11459/CCR_C-4377_6bfd9181-bebc-69b8-6cf7-6f4ae3416e72,http://www.wikidata.org/entity/Q457332
http://hdl.handle.net/11459/CCR_C-4378_61fa2c36-595d-d7a7-8404-d3a033f9d167,http://www.wikidata.org/entity/P2048
http://hdl.handle.net/11459/CCR_C-4389_45e9b9f7-854d-f628-9834-c92ea634d284,http://www.wikidata.org/entity/Q1224852
http://hdl.handle.net/11459/CCR_C-4399_680db205-85c0-0d9d-d874-ef98eb9e9496,http://www.wikidata.org/entity/Q233861
http://hdl.handle.net/11459/CCR_C-4404_3d84c2aa-76df-5716-8d32-9792dbf96f4f,http://www.wikidata.org/entity/Q41537118
http://hdl.handle.net/11459/CCR_C-4405_c1bf1173-452b-42ea-37e0-59b65cf6a055,http://www.wikidata.org/entity/Q7366
http://hdl.handle.net/11459/CCR_C-4422_e228c725-02ad-07ea-54d3-e41a3a78f144,http://www.wikidata.org/entity/Q1438035
http://hdl.handle.net/11459/CCR_C-4427_8cff6203-2878-e8d0-45f9-8e6134b775ad,http://www.wikidata.org/entity/Q83042
http://hdl.handle.net/11459/CCR_C-4428_10017d9a-0387-0a2b-1fbb-515a47bf1ed9,http://www.wikidata.org/entity/Q114049644
http://hdl.handle.net/11459/CCR_C-4431_3a0546c9-148e-111e-b8d1-87fe10e075a9,http://www.wikidata.org/entity/Q155207
http://hdl.handle.net/11459/CCR_C-4432_9eb41bbf-bbb2-2b89-6206-2068b893adf3,http://www.wikidata.org/entity/Q1521337
http://hdl.handle.net/11459/CCR_C-4435_45676341-6a56-9739-bdaf-e813cea9b4f6,http://www.wikidata.org/entity/Q818574
http://hdl.handle.net/11459/CCR_C-4436_bf56ef3d-afda-ed13-7cf1-7b81fcb87913,http://www.wikidata.org/entity/Q1778788
http://hdl.handle.net/11459/CCR_C-4439_8822b007-49c3-f553-d181-81fce79449a5,http://www.wikidata.org/entity/Q178651
http://hdl.handle.net/11459/CCR_C-4442_0c97f01b-fb0e-7698-22e9-6751abf19d8c,http://www.wikidata.org/entity/Q6165531
http://hdl.handle.net/11459/CCR_C-4443_609384f0-6920-a202-2b59-b88e0d4eede0,http://www.wikidata.org/entity/Q1475455
http://hdl.handle.net/11459/CCR_C-4452_bd382481-f327-b111-d468-29dc8d496e15,http://www.wikidata.org/entity/Q63375282
http://hdl.handle.net/11459/CCR_C-4454_8419c391-4dbb-e33f-b27d-cda128b9eabf,http://www.wikidata.org/entity/P356
http://hdl.handle.net/11459/CCR_C-4455_59a026b9-6c28-201c-5e11-ec06c266d288,http://www.wikidata.org/entity/Q3483606
